pickup_datetime,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,trip_distance,speed
2025-03-01 20:29:00,40.61211836977354,-73.71750887597861,40.88377129720879,-73.95035509128381,14.440927733778295,32.27169072787636
2025-03-01 17:04:00,40.81076606838012,-73.97754240802018,40.62601351278156,-73.94972387988835,6.390264167478161,20.572172928085198
2025-03-01 02:51:00,40.73174344590505,-74.00030171741479,40.863866862718126,-73.89330184220847,8.776167101240594,53.466355859387654
2025-03-01 07:13:00,40.88382442943279,-73.9235850805948,40.863004785504316,-73.88643419655851,10.916895778700633,33.72218527799669
2025-03-01 05:01:00,40.68601023695666,-73.91836134233053,40.6765297722126,-73.87627452692595,7.618393858170984,16.275696818179952
2025-03-01 02:36:00,40.57550556314757,-73.70349954162081,40.74258039671287,-73.79232820215138,8.973407248194901,23.89908562526539
2025-03-01 02:22:00,40.56000508624731,-73.85265949067659,40.68468288002006,-73.754347388764,10.396251326135994,87.5174750091486
2025-03-01 05:57:00,40.65342723353977,-73.88328306580337,40.70047105476635,-73.97443065258173,12.831947498546437,26.53698962581533
2025-03-01 01:54:00,40.598686898338904,-73.72496458864407,40.70668395945301,-73.71120455514475,7.750238572225006,15.997333999992996
2025-03-01 02:16:00,40.75391026114322,-73.7678187564617,40.55798748873431,-73.8618086018365,3.2887178685928897,7.397330115627101
2025-03-01 14:52:00,40.870611274685466,-73.93185984109498,40.709098704395366,-73.88848302465547,4.982057293985298,21.313847493555883
2025-03-01 04:39:00,40.71983412143581,-74.01404382919462,40.71289739945567,-73.81729429831529,14.019921704292308,163.9928439444701
2025-03-01 13:27:00,40.77055478450363,-73.73519736927726,40.69201848425324,-73.88525479934883,10.330995230199838,26.805375900200335
2025-03-01 17:52:00,40.63885224862556,-73.84155277309796,40.649792100783316,-73.8493286294676,4.200008898516404,28.487170793130606
2025-03-01 11:41:00,40.7932698227999,-74.01744375912244,40.87780121814594,-73.95855801636299,13.797052756166437,30.65158894391222
2025-03-01 17:00:00,40.56556215427871,-73.93798847862003,40.78306043414508,-74.03613772260384,12.457141175349843,65.41829308270444
2025-03-01 19:10:00,40.81991966094449,-73.92384638870715,40.7898184685709,-73.71245007971969,2.5915348298226464,8.386086188694716
2025-03-01 17:48:00,40.8676129214555,-73.96710637642042,40.60396841937077,-73.9910545286561,13.618046721468703,127.22034189068964
2025-03-01 09:19:00,40.627335206278346,-73.97236926404052,40.68628134213124,-73.71341954466521,4.508646413790773,10.26841276447764
2025-03-01 18:40:00,40.840721394976875,-73.99412535139791,40.87617531849414,-73.95449538787706,5.404931408214191,10.889630717051674
2025-03-01 00:16:00,40.716577342329664,-73.89971433562354,40.689976447341536,-73.94262999988133,14.099423049499682,38.530677163300155
2025-03-01 01:36:00,40.72209627678082,-73.82705557765625,40.78043881328968,-73.81636758850664,2.986465876481936,25.068104747109434
2025-03-01 09:04:00,40.64608968329111,-74.04801503839049,40.56335780126664,-73.98201077435834,9.186205363154526,135.30210287904262
2025-03-01 08:31:00,40.60029909161456,-73.79314284615967,40.56591666673648,-73.75552590628399,13.968672832648515,27.98167851360778
2025-03-01 15:28:00,40.68089988382603,-73.8214667232281,40.80997912954827,-73.84585421434026,3.1485651576123423,7.259513822572374
2025-03-01 16:44:00,40.79760216368503,-73.81446810132603,40.77700458351877,-73.84944330606089,13.565204016640624,57.11828560412236
2025-03-01 01:35:00,40.83514162228626,-73.94591888888088,40.81476956093755,-73.80220771464602,14.71149153734798,147.46280116383713
2025-03-01 07:54:00,40.65875773367127,-73.92603283760157,40.690874359558336,-73.90375422080324,3.2520604691181574,10.554849912584697
2025-03-01 23:21:00,40.610310862924344,-73.87160538845015,40.75949178887996,-73.96072862422355,7.902952280636301,80.48209552179983
2025-03-01 07:46:00,40.56347248672794,-73.96274594074188,40.69717621258789,-73.7039698766993,13.20000316434893,56.137559066216404
2025-03-01 12:29:00,40.5741817761664,-74.01244279992328,40.705364264629004,-73.72782870422876,12.785417817563392,66.80574489805689
2025-03-01 13:16:00,40.66618122844538,-73.96970081246344,40.70822114900031,-73.89107791189126,0.9542720811807455,1.9403062642104396
2025-03-01 23:01:00,40.681236548702834,-73.85615940199281,40.870512212114924,-73.89813768637762,12.44293441434363,141.0299843845618
2025-03-01 21:56:00,40.62360568631547,-73.8886665971472,40.67053781698912,-73.84245727943471,2.8462012350377623,6.459092608281844
2025-03-01 01:56:00,40.56324309181885,-73.81074078270171,40.782465352622545,-73.8283262581306,13.492968588626479,27.37155733454008
2025-03-01 19:05:00,40.74240429730285,-73.78266651621003,40.72587275111281,-73.81714660337748,10.321868286054167,37.06442753551694
2025-03-01 01:11:00,40.75040034723291,-73.95867499831287,40.6552664698615,-73.73985420719217,7.164976391741898,17.035294743732624
2025-03-01 15:04:00,40.61857674807907,-73.9874820069667,40.88202976319885,-74.04556687880766,7.6999498366781545,135.8841694381478
2025-03-01 06:00:00,40.86696313131785,-73.8942001667977,40.83307392619533,-73.77590705741126,4.513332162462868,10.626656653546545
2025-03-01 11:03:00,40.62795780225755,-73.80063097549089,40.56536820991342,-73.86837518198769,3.187336691672784,11.974642050313253
2025-03-01 10:47:00,40.64055958820286,-73.98955355971667,40.564324517936555,-73.78813464880821,10.532548302550648,46.60330595594765
2025-03-01 20:41:00,40.6358371123093,-73.97848155113626,40.791172780409525,-73.97565549626154,2.2729137081651807,31.008384281151564
2025-03-01 14:43:00,40.64753903234437,-74.02206773188097,40.648137607072705,-74.04739565660805,13.271028371816193,57.07582647730737
2025-03-01 20:55:00,40.68306309247381,-73.83332359560367,40.63970205017555,-74.0019647515266,8.764971217217575,38.53575288192688
2025-03-01 12:06:00,40.603606831301605,-73.70326393911661,40.672062807388876,-74.04254594832285,5.210608495443372,17.414694303965675
2025-03-01 11:29:00,40.57120757299387,-73.93611539366279,40.66315226994149,-73.92468475636818,10.986723686407748,53.030575009972615
2025-03-01 23:39:00,40.872647858602875,-73.94852383333009,40.66005063385442,-73.72186899443281,8.324169017589632,53.56105332476729
2025-03-01 05:09:00,40.80082983382348,-73.78386815286841,40.67231272048268,-73.9436302133695,3.9430470979712005,11.657834066122193
2025-03-01 16:51:00,40.739003459198685,-73.7785507148712,40.5533551121771,-74.04391972684735,2.5597855019146523,6.0747761356111685
2025-03-01 00:58:00,40.72044511018683,-73.96384290398193,40.798248303504664,-74.01328517311075,5.14991108450279,20.90691717273204
2025-03-01 03:08:00,40.59741157643393,-73.89277443774058,40.61235947213674,-73.91643492901635,10.477504367867272,54.58620128347563
2025-03-01 19:49:00,40.60269102420685,-73.70367358457798,40.6947923287255,-73.8816180455618,2.20882156914748,5.549227254862156
2025-03-01 02:54:00,40.83379541695514,-73.78090676400711,40.72811490420322,-73.71301952262233,13.598208411870516,84.93108986507245
2025-03-01 12:59:00,40.83802942883463,-73.76796406393755,40.74417216321054,-73.92535406865413,13.701053013069512,56.675065562182674
2025-03-01 08:34:00,40.605872188074194,-73.87862141626451,40.6627491603255,-73.84801858618953,14.536871821753259,274.77467133998726
2025-03-01 09:00:00,40.686765292165596,-73.86868061806041,40.81157618935094,-73.78483577209923,3.411670143067174,7.034597999338701
2025-03-01 23:40:00,40.630536221279,-73.97240465389218,40.89066030218193,-73.74418378212694,9.375458939762227,20.90937564819761
2025-03-01 01:01:00,40.60756646183289,-73.93037521060437,40.60778983353659,-74.01604553398266,11.284741213342874,28.474832806991444
2025-03-01 15:00:00,40.75332729028413,-73.91431899012578,40.896605323760916,-73.74732232414502,10.956485023718528,77.8567978240531
2025-03-01 15:34:00,40.86245815043702,-73.80030748930332,40.84761579884406,-73.91837867206362,13.302896094642955,73.81836627375498
2025-03-01 23:27:00,40.72266637291607,-73.9858666254025,40.85349466260208,-73.90717168608857,3.0810624597473155,22.366855475377083
2025-03-01 19:44:00,40.738391648932044,-73.748050736529,40.76245365276156,-73.77382871074822,6.474173339396547,20.676692752599156
2025-03-01 03:51:00,40.81115027543727,-73.80008806452767,40.86405671842073,-73.9362551175544,6.967846954148847,111.14295109007561
2025-03-01 08:20:00,40.60089682643293,-74.02630608137538,40.799739522316074,-73.83066311311056,3.100550605655862,10.512920990046073
2025-03-01 22:58:00,40.89570134645054,-73.99641832927472,40.73034657802875,-73.86624572563134,3.4391601085844226,12.005097105762411
2025-03-01 16:41:00,40.77628001622292,-73.80073961475809,40.62660446017343,-73.97419464449878,12.044124774060327,27.69540356184747
2025-03-01 21:15:00,40.75530349246255,-73.96252488311704,40.659429956459405,-73.983906338261,3.5959821864684978,10.813373557857306
2025-03-01 21:09:00,40.69284644149537,-73.92813814183974,40.836762047639425,-73.96936493948698,7.296291393881328,28.87546172677705
2025-03-01 18:43:00,40.630625797657316,-73.72737312746871,40.80644637089085,-73.90852481159367,9.648433330681383,19.85683297285867
2025-03-01 13:26:00,40.82955910185753,-73.79170789205847,40.74594863836142,-74.01808533056246,1.1907733802577964,4.540627542005542
2025-03-01 22:27:00,40.76928334340907,-73.79961025775589,40.55330068895796,-73.8594732212188,6.204629776509953,29.281609429103813
2025-03-01 20:16:00,40.743526010304606,-73.81407279591876,40.653125707181296,-74.03700503465849,3.7144722742721332,16.38783166035641
2025-03-01 15:35:00,40.70969538015058,-73.92677387155821,40.88325824275906,-73.83585402819678,13.739783558745627,32.434193035329244
2025-03-01 22:03:00,40.76582629034744,-73.8865743877573,40.59793977902111,-73.81262249278495,14.546730631418162,29.134272840214308
2025-03-01 05:16:00,40.58861888350571,-73.87109454349014,40.80235668523651,-73.84816961823294,8.339301610418797,20.80460816535218
2025-03-01 10:33:00,40.84883960227418,-73.72887519278025,40.87493972102075,-73.93760193263631,8.372973493901002,18.300532844191824
2025-03-01 23:42:00,40.57764880436662,-73.9150756576949,40.58823303648721,-73.86444565832966,13.241723889233747,27.841223500854642
2025-03-01 19:49:00,40.60134123482446,-73.98056622090668,40.63473305860672,-73.94467876623601,11.04608668944444,85.37552513997213
2025-03-01 09:06:00,40.66506309670744,-73.89176284037566,40.776099952675764,-73.83752006732406,10.364130344955658,134.29128875908515
2025-03-01 21:03:00,40.7102513196144,-73.89363390127001,40.597929009686744,-73.70746217676233,13.604595252681762,30.367681356186647
2025-03-01 11:46:00,40.59764532691234,-73.7364995064207,40.827221364514465,-73.91832670576409,0.591482310149148,3.1021672343399413
2025-03-01 04:20:00,40.63285377431954,-73.78813878758426,40.665414715562264,-73.85957017441794,1.2228587804808764,2.7059850560219196
2025-03-01 08:12:00,40.71040588266962,-74.03599546861696,40.72299072712747,-73.74148449789767,14.790669584350525,165.46541120307492
2025-03-01 20:29:00,40.64742192378407,-73.83287213978906,40.873056976514725,-73.92719875948738,10.576256582078239,30.552565002727512
2025-03-01 03:44:00,40.84722959961534,-73.81437263982787,40.83829588397428,-73.72511505437397,8.75027684826425,32.0323177009148
2025-03-01 15:08:00,40.555535712908735,-73.86025824365949,40.64512585726659,-73.9616457210268,14.734383967189146,60.90454031651408
2025-03-01 22:49:00,40.696713565491095,-73.77965809474034,40.67694974249805,-74.01571146303002,0.772528233902414,1.8141897086056502
2025-03-01 01:59:00,40.60841564313701,-73.7403753887231,40.87746253377193,-74.02029897463709,0.5225421668555088,1.65285008300208
2025-03-01 15:06:00,40.780280024383536,-73.93929103585914,40.60940785499788,-73.80739918139818,6.6939129977862875,28.20056829804004
2025-03-01 21:20:00,40.60128766311461,-73.84421290599997,40.84852913598968,-73.90658428691422,6.980824411101268,20.99648352407318
2025-03-01 12:05:00,40.663134294170725,-73.82800874042165,40.89159051633378,-73.99630989300157,5.5945420958098415,16.776276210954855
2025-03-01 08:06:00,40.76431760735431,-73.7037392580009,40.63095396518263,-73.77014243089369,6.777362940218816,13.842043569388691
2025-03-01 16:38:00,40.864848899691374,-73.99397386587201,40.69781534140666,-73.76952373029071,9.147919984746794,70.46891475757819
2025-03-01 23:37:00,40.679734265973636,-73.74723656856527,40.74041020894622,-73.72915381238914,4.23518869563505,8.96014319366639
2025-03-01 07:12:00,40.88548024132051,-73.79152444046865,40.78929037610453,-74.03798856695609,2.078372197240968,6.811820230132789
2025-03-01 12:12:00,40.75213425640515,-73.75548975981312,40.78477725553872,-73.92380061854864,3.450597112906091,13.007480100779356
2025-03-01 15:38:00,40.63752823767701,-73.84984975588885,40.6997967671129,-73.70805081205924,14.017247827384523,35.418879066053215
2025-03-01 04:13:00,40.742875790028236,-73.96453242332255,40.67058116470128,-73.96049922741807,1.7377906401423542,7.8319788756679465
2025-03-01 16:50:00,40.85134278752895,-73.85695590313733,40.89188300237356,-74.0054251273538,13.956224749325699,173.4097587809977
2025-03-01 05:33:00,40.62902306263212,-74.03844094351227,40.59592470403148,-73.83370377786228,6.473018042584655,100.03505515761972
2025-03-01 09:38:00,40.80666303011207,-73.93182413127336,40.73875433589087,-73.75310001011013,2.272067759087361,6.514188096382071
2025-03-01 19:37:00,40.747143546472614,-73.9839240926195,40.83875194406928,-73.89081722071053,3.138718873753548,30.722815990480683
2025-03-01 11:40:00,40.899166120132016,-73.81719878205693,40.734682949133024,-74.04402711244757,12.13060276911403,88.66283832562384
2025-03-01 15:02:00,40.75847761108361,-73.82557941374397,40.601313492376434,-73.70115027024526,3.5828687942388426,7.828164116656353
2025-03-01 16:46:00,40.78538013070519,-74.04627988343604,40.82307354349217,-73.76730842047708,12.882190460920485,213.22822823990384
2025-03-01 21:33:00,40.700262197589396,-73.98082701373046,40.654630737225325,-73.8751883805529,6.875437732125018,39.10299229332181
2025-03-01 21:14:00,40.60415122309914,-73.95808076898103,40.584826643702364,-73.90831311507264,5.286051140769269,16.963061477243013
2025-03-01 12:06:00,40.88809883977755,-73.9890412031351,40.63826271933585,-73.85843810106788,7.795002613655917,25.117868564009846
2025-03-01 17:31:00,40.70372086771797,-74.04888864025916,40.71910780463687,-74.02104936740687,7.31257347957217,46.94113643370635
2025-03-01 17:27:00,40.739276489226484,-73.7466675601424,40.69915748338144,-74.04749887031092,1.533544841522475,5.384574226999986
2025-03-01 06:55:00,40.65085393877519,-73.83576265548386,40.623562370457684,-73.94577687682158,7.619876233431312,98.6729741074502
2025-03-01 08:06:00,40.64077982299178,-73.80281537655209,40.736665777770774,-73.81039899383833,5.945407009386376,87.76047142511786
2025-03-01 00:37:00,40.873688156367166,-73.81156970635448,40.63801902918808,-73.8231547545703,6.821416407075275,52.33154135988629
2025-03-01 17:29:00,40.70959988252627,-73.7196569714202,40.66782335685665,-74.00008051264227,1.8619118917304092,4.239270467761392
2025-03-01 04:10:00,40.871530146189826,-73.75099855841297,40.670568624915916,-73.89473593214912,4.712982313656183,19.63516552629237
2025-03-01 18:00:00,40.724669862828065,-73.83423123581301,40.77678999978296,-73.80496178467679,2.5180525756153136,15.630698080412019
2025-03-01 05:34:00,40.798050933411005,-73.84784287109157,40.67395442850592,-73.81721257741613,11.967532127896428,26.49380598487945
2025-03-01 19:44:00,40.81510620484703,-73.94673918391496,40.657011953536504,-73.87859075807273,0.5313828260121124,1.4597344327858757
2025-03-01 12:17:00,40.64182723470675,-73.76791778154136,40.849071626840924,-73.98064989175694,2.3194516433518766,5.462296309594727
2025-03-01 02:06:00,40.895997932508294,-73.88261664474089,40.64876662334702,-73.92291699581907,6.519184692505645,58.86915395060474
2025-03-01 19:28:00,40.847947848557425,-73.86541019350486,40.82966629534769,-73.80203882232716,1.6570826871659905,3.670734295342691
2025-03-01 23:56:00,40.57975246191639,-73.94287369806464,40.89712889265711,-73.98129537314733,1.6573587090058015,6.224196379781751
2025-03-01 08:35:00,40.7775436664071,-73.97606064159669,40.59219898350981,-73.93321986039888,9.20554280415408,47.21002321363526
2025-03-01 12:30:00,40.7782320471876,-73.82951557359743,40.88073504839337,-73.8797602025763,4.842588645013922,12.557225312855868
2025-03-01 07:19:00,40.84187451965422,-73.83605764521934,40.7632978887019,-73.72576028969598,9.54638848893473,33.430595444087956
2025-03-01 07:38:00,40.76430941896623,-73.70683139601817,40.65381638003196,-73.7343724105749,1.930948383492539,34.94027590898396
2025-03-01 06:37:00,40.6228697587635,-73.93102746989601,40.821549307657165,-73.70200887434085,7.33719217205565,23.42617387818068
2025-03-01 20:54:00,40.625964788751254,-73.84318762498681,40.78625574266707,-73.71265596153614,0.8108424248134747,2.6165184049028065
2025-03-01 15:20:00,40.558706553574225,-74.03799376275549,40.77199075548982,-73.99586267291293,2.809024357677829,7.384766064334669
2025-03-01 10:25:00,40.66635261094046,-73.93858802849776,40.614014786467095,-73.7184181305687,5.191537815061441,28.12755995864705
2025-03-01 20:10:00,40.76268130438412,-73.89154711082153,40.74538356476913,-73.95774276866432,12.621320317487205,31.585906614619738
2025-03-01 02:56:00,40.866214870307545,-73.85419343524981,40.606213357059744,-73.70243836486502,4.971902823294277,12.937513885133376
2025-03-01 09:36:00,40.89004558954749,-73.81351393159169,40.86547699956817,-73.9492517560314,14.369768972227194,49.15421068918963
2025-03-01 15:34:00,40.664151146416835,-73.78330107882036,40.82418568759824,-73.97718339295177,10.113475283500074,22.133197181711658
2025-03-01 08:58:00,40.55277785470027,-73.9525687175332,40.844799297672694,-73.8964623960671,3.2343863942006346,11.133463939059935
2025-03-01 22:16:00,40.59529000502618,-73.99039737424671,40.71230219774147,-73.81570971677974,4.919794720784959,56.14588827410261
2025-03-01 19:15:00,40.81242690969649,-73.88708614843765,40.888329196900095,-74.03103056493882,14.712781662323012,58.540186479982694
2025-03-01 16:52:00,40.62968218523958,-73.78995500519669,40.86845111982837,-73.97487085021538,0.9954405978866375,3.1730097322586226
2025-03-01 21:07:00,40.623005015350735,-73.7294677413413,40.61542840959694,-74.00451802459945,1.8320631572714463,12.161930058641447
2025-03-01 22:21:00,40.74275343974095,-73.8468063415249,40.74141171755843,-73.86562790130918,13.236131433851154,103.93844298939334
2025-03-01 20:01:00,40.77103322254598,-73.97948074169237,40.68476968596463,-73.70493284818532,7.544153493921989,19.82949985265518
2025-03-01 09:24:00,40.781090097166256,-73.89496377002429,40.84913836771369,-73.75693923345885,3.6622117992803553,9.701521067193445
2025-03-01 18:14:00,40.58706948929712,-73.81673248954631,40.855041448042634,-73.95334132264098,10.629657570109472,49.949734928176554
2025-03-01 01:28:00,40.751125782039594,-73.90520054276799,40.77102364366761,-73.78352510635987,5.310352370870988,12.328936449388758
2025-03-01 14:47:00,40.808977805517294,-73.93380749340535,40.73400833005458,-73.97107960461005,14.490708337340513,53.830693468278625
2025-03-01 21:12:00,40.73531952328138,-73.70608945576096,40.76695478144702,-73.81155408704213,7.785448802807101,41.851000229730566
2025-03-01 14:28:00,40.62177921197841,-73.98303914728541,40.79081828012333,-73.94949243306847,7.682040868684675,38.3744583831792
2025-03-01 00:42:00,40.589639871214494,-73.71106857629303,40.78764799188029,-73.84317429737197,2.856856434951468,6.0879231953933735
2025-03-01 03:17:00,40.800982727083685,-73.98075694689396,40.58756431489048,-73.99793264885997,13.688291059420965,79.86400440626234
2025-03-01 02:39:00,40.75787847769017,-74.00756823752384,40.70542164556416,-73.73302244968642,12.432664131587405,47.36945518916637
2025-03-01 02:06:00,40.76054675130069,-73.8781910948768,40.55475661082384,-73.8916544712484,1.8725783380498404,4.3369137035913905
2025-03-01 16:22:00,40.629077911730334,-73.87405562861387,40.89362490794199,-73.93041723333045,5.680455552064018,16.68388808598823
2025-03-01 15:37:00,40.68567167941989,-73.71037797134694,40.732400069599166,-73.79172496558326,10.067858656494806,54.293222963773935
2025-03-01 01:46:00,40.744766631242086,-73.9722224781077,40.63554260917071,-74.0396000160227,3.765389116099859,17.88630250892574
2025-03-01 16:17:00,40.78736096677548,-73.97264358153365,40.78989543344282,-73.87654268945174,3.916753841881437,13.979450507496317
2025-03-01 20:38:00,40.870392308314685,-74.00866448761278,40.76089016714242,-73.88566295192123,0.6153331082953597,1.2737444262233315
2025-03-01 15:23:00,40.75214764985485,-73.92598670781476,40.72862690242302,-73.79320252616637,12.106348775412048,44.58901038168587
2025-03-01 06:49:00,40.898239138120324,-73.79399167182095,40.8586516364949,-73.75863070729608,9.635589639662664,191.19630559333987
2025-03-01 00:11:00,40.630882480017,-73.98847515932802,40.78356158413034,-74.00155931308572,1.450650045006595,6.959437126557541
2025-03-01 00:55:00,40.57329814524253,-74.03841122422034,40.71570684268529,-73.73681945448712,13.73337595530453,45.44300865117615
2025-03-01 08:19:00,40.741861396213906,-74.04155411442149,40.83823692097066,-73.96210632640046,9.321333944438763,29.12871988698108
2025-03-01 02:52:00,40.618201937774884,-73.87771862709148,40.85052312833294,-73.9887776451731,9.746416860897153,23.024179934220975
2025-03-01 22:22:00,40.89894565757506,-73.8712295298388,40.566673659810945,-73.94128639499704,13.328771629656444,80.687943194712
2025-03-01 02:00:00,40.86593029960077,-73.75447388648307,40.8271853355861,-74.01930328187254,4.335850145678037,16.980313579063974
2025-03-01 04:00:00,40.55332797209583,-73.70552259888493,40.7479714148698,-73.92149594187293,1.436762281747034,20.55028705023603
2025-03-01 17:50:00,40.63222074073365,-73.88262691459994,40.82144577651697,-73.9458509400117,2.91774030221306,11.944493886276591
2025-03-01 11:02:00,40.67752909090195,-73.80938677325064,40.8883468232018,-73.85081288669006,13.233036758033881,32.66926556239356
2025-03-01 10:48:00,40.785225371935915,-73.88994536280144,40.602892349870565,-73.83020949459667,13.361209675667466,97.4408606354402
2025-03-01 06:08:00,40.62406230864172,-73.77560861270352,40.571720641836805,-73.84613901860163,13.90695684410049,252.76501735793462
2025-03-01 20:08:00,40.77301472540151,-73.93716035628607,40.60727270535188,-73.72060810731055,9.35237749329861,25.720846263675565
2025-03-01 20:58:00,40.72881077842009,-73.75570606266002,40.576685406911494,-73.80829187520564,14.194888674019918,118.07792308860493
2025-03-01 07:32:00,40.74751850087071,-73.842047593929,40.87084448785312,-73.85671541564247,5.117307499073361,13.511829898132298
2025-03-01 23:36:00,40.71837519327343,-73.91470220991413,40.77773717177914,-73.71038067655901,2.3680033441639274,11.914148069822433
2025-03-01 12:09:00,40.7410823542874,-73.981998942455,40.559320447770205,-74.00741078943398,9.106292706573017,27.81724316747468
2025-03-01 14:11:00,40.7538567917343,-73.70437659048945,40.78898086220677,-73.74982108380614,7.96968270777154,54.83676378998358
2025-03-01 10:22:00,40.62575313863085,-73.89779097690233,40.77914005610725,-73.93824945706679,4.353820958925348,11.053816228690906
2025-03-01 17:11:00,40.64875033118283,-73.9610308095203,40.55479192390194,-73.78139147963542,9.157908813147468,126.36630929640172
2025-03-01 06:48:00,40.82708050243515,-73.8599722098475,40.75443928779318,-73.7333445403709,5.287485586332506,42.69498441744586
2025-03-01 16:42:00,40.89699752131412,-73.99472696916835,40.88178825237891,-73.99859945357089,11.696328639353512,28.471482124404336
2025-03-01 11:39:00,40.80177582811953,-73.78327918802724,40.723768154160304,-73.72977654422075,5.840112001641352,12.310573073334256
2025-03-01 08:35:00,40.83669490028746,-73.9141344156955,40.61793091158977,-73.75512754062729,4.374639427682902,30.720931722773134
2025-03-01 09:47:00,40.70487738930451,-73.9811071814074,40.836758966931264,-73.99218790802266,13.52157841247905,102.95935046149162
2025-03-01 13:46:00,40.81136566784469,-73.70438980490329,40.82167415461794,-73.8567423137874,2.6512114707615573,5.819962620191461
2025-03-01 00:34:00,40.65192382462636,-73.76324623850117,40.58098309617658,-73.93259466666692,9.845741267104469,27.828945810939285
2025-03-01 06:39:00,40.84141265705077,-73.89953439411254,40.76762337316846,-73.89316830143198,7.2136651884338745,22.702863635688235
2025-03-01 08:39:00,40.72848826953338,-73.99683028827839,40.61713408414659,-74.04979882894709,0.7406698977014267,2.3918861859064973
2025-03-01 08:40:00,40.6205131105127,-74.00333014958241,40.85381105917754,-73.83567442991013,13.317019792830878,47.55028115508001
2025-03-01 14:11:00,40.76953821240509,-74.00300649798173,40.86274446615421,-73.8156982777539,13.369778908494014,81.8298107943526
2025-03-01 22:21:00,40.754404006316605,-73.824432461526,40.703706457424886,-73.90899100078168,2.1341550941372778,8.87480284256685
2025-03-01 19:50:00,40.5764976210105,-73.74834251506701,40.72015280970039,-73.92445459703966,3.238172868169685,14.14380475963979
2025-03-01 10:44:00,40.61743760493806,-73.85450930411305,40.81269047545701,-74.02896461704168,6.708291427083513,48.53848641425888
2025-03-01 11:14:00,40.863167168099984,-73.94489153637564,40.81289326994027,-73.96768708439407,7.266663577306454,21.905892263513508
2025-03-01 22:00:00,40.68488557890674,-73.90806429419376,40.7248000639537,-73.82297490229239,1.6953462817896634,20.775492739079343
2025-03-01 17:40:00,40.6726256194992,-73.89596014253249,40.789668899213574,-73.82734134356713,2.1187779017022645,11.937969290807713
2025-03-01 12:46:00,40.890582732718066,-73.83793152913972,40.7250724034414,-73.70289358697634,1.9109556876052247,9.181523483678484
2025-03-01 02:26:00,40.78439741991018,-73.94549292286044,40.70138463418459,-74.01692355973778,11.609807965272081,35.59992770263333
2025-03-01 18:33:00,40.88987458830504,-73.81927659366184,40.6884438609096,-73.70789104724183,7.45188649854642,66.86676987453546
2025-03-01 20:47:00,40.752896751455374,-73.943933816137,40.75821403407133,-73.91695697479875,13.42841804231474,46.363755759308965
2025-03-01 23:45:00,40.73550300540332,-73.92084217521776,40.63178875100699,-73.83487819248386,0.7257764756153509,2.4861764194962332
2025-03-01 06:52:00,40.8570191278144,-73.89559759120503,40.801997875439234,-73.94477901775552,0.6138244124755574,7.223824375419661
2025-03-01 04:10:00,40.89488678596829,-73.93040347479153,40.710190042844744,-73.95873273492161,3.492107430406441,7.997100379925481
2025-03-01 06:53:00,40.7336457166915,-74.01842413912124,40.84704742955538,-73.92245399055152,4.001357460838317,12.248109692542325
